Source_country_cameo_code;Source_lat;Source_long;Targer_country_cameo_code;Target_lat;Target_long;Number_incidents
;;;;;;
"
GIN";11;-10;MOZ;-18.25;35;0
;;;;;;
"
GIN";11;-10;MUS;-20.2833;57.55;0
;;;;;;
"
GIN";11;-10;NAM;-22;17;0
;;;;;;
"
GIN";11;-10;NCL;-21.5;165.5;0
;;;;;;
"
GIN";11;-10;NIC;13;-85;0
;;;;;;
"
GIN";11;-10;NLD;52.5;5.75;0
;;;;;;
"
GIN";11;-10;OMN;21;57;0
;;;;;;
"
GIN";11;-10;PAN;9;-80;0
;;;;;;
"
GIN";11;-10;PHL;13;122;0
;;;;;;
"
GIN";11;-10;PNG;-6;147;0
;;;;;;
"
GIN";11;-10;PRY;-23;-58;0
;;;;;;
"
GIN";11;-10;QAT;25.5;51.25;0
;;;;;;
"
GIN";11;-10;RWA;-2;30;0
;;;;;;
"
GIN";11;-10;SEN;14;-14;0
;;;;;;
"
GIN";11;-10;SLV;13.8333;-88.9167;0
;;;;;;
"
GIN";11;-10;SRB;44;21;0
;;;;;;
"
GIN";11;-10;SVK;48.6667;19.5;0
;;;;;;
"
GIN";11;-10;SVN;46;15;0
;;;;;;
"
GIN";11;-10;TCD;15;19;0
;;;;;;
"
GIN";11;-10;TTO;11;-61;0
;;;;;;
"
GIN";11;-10;UGA;1;32;0
;;;;;;
"
GIN";11;-10;UZB;41;64;0
;;;;;;
"
GIN";11;-10;ZAF;-29;24;0
;;;;;;
"
GIN";11;-10;ZMB;-15;30;0
;;;;;;
"
GIN";11;-10;ZWE;-20;30;0
;;;;;;
"
GIN";11;-10;KOR;37;127.5;0
;;;;;;
"
GIN";11;-10;MMR;22;98;0
;;;;;;
"
GIN";11;-10;NPL;28;84;0
;;;;;;
"
GIN";11;-10;VNM;16;106;0
;;;;;;
"
GIN";11;-10;MRT;20;-12;0
;;;;;;
"
GIN";11;-10;YEM;15;48;0
;;;;;;
"
GIN";11;-10;TUN;34;9;0
;;;;;;
"
GIN";11;-10;TJK;39;71;0
;;;;;;
"
GIN";11;-10;SUR;4;-56;0
;;;;;;
"
GIN";11;-10;MAR;32;-5;0
;;;;;;
"
GIN";11;-10;SDN;15;30;0
;;;;;;
"
GIN";11;-10;MEA;35.8333;14.5833;0
;;;;;;
"
GIN";11;-10;SAS;20;77;0
;;;;;;
"
GIN";11;-10;ASM;-14.3333;-170;0
;;;;;;
"
GIN";11;-10;ATG;17.05;-61.8;0
;;;;;;
"
GIN";11;-10;BDI;-3.5;30;0
;;;;;;
"
GIN";11;-10;BEN;9.5;2.25;0
;;;;;;
"
GIN";11;-10;BFA;13;-2;0
;;;;;;
"
GIN";11;-10;BLZ;17.25;-88.75;0
;;;;;;
"
GIN";11;-10;BTN;27.5;90.5;0
;;;;;;
"
GIN";11;-10;CAF;7;21;0
;;;;;;
"
GIN";11;-10;COM;-12.1667;44.25;0
;;;;;;
"
GIN";11;-10;CZE;49.75;15.5;0
;;;;;;
"
GIN";11;-10;DJI;11.5;43;0
;;;;;;
"
GIN";11;-10;DZA;28;3;0
;;;;;;
"
GIN";11;-10;ERI;15;39;0
;;;;;;
"
GIN";11;-10;ETH;8;38;0
;;;;;;
"
GIN";11;-10;FJI;-18;175;0
;;;;;;
"
GIN";11;-10;GMB;13.4667;-16.5667;0
;;;;;;
"
GIN";11;-10;GNB;12;-15;0
;;;;;;
"
GIN";11;-10;GRD;12.1167;-61.6667;0
;;;;;;
"
GIN";11;-10;GUM;13.4667;144.7833;0
;;;;;;
"
GIN";11;-10;GUY;5;-59;0
;;;;;;
"
GIN";11;-10;HTI;19;-72.4167;0
;;;;;;
"
GIN";11;-10;KGZ;41;75;0
;;;;;;
"
GIN";11;-10;KIR;1.4167;173;0
;;;;;;
"
GIN";11;-10;KNA;17.3333;-62.75;0
;;;;;;
"
GIN";11;-10;LAO;18;105;0
;;;;;;
"
GIN";11;-10;LCA;13.8833;-61.1333;0
;;;;;;
"
GIN";11;-10;LSO;-29.5;28.5;0
;;;;;;
"
GIN";11;-10;MCO;43.7333;7.4;0
;;;;;;
"
GIN";11;-10;MDA;47;29;0
;;;;;;
"
GIN";11;-10;MHL;9;168;0
;;;;;;
"
GIN";11;-10;MNP;15.2;145.75;0
;;;;;;
"
GIN";11;-10;MWI;-13.5;34;0
;;;;;;
"
GIN";11;-10;NRU;-0.5333;166.9167;0
;;;;;;
"
GIN";11;-10;PLW;7.5;134.5;0
;;;;;;
"
GIN";11;-10;PRI;18.25;-66.5;0
;;;;;;
"
GIN";11;-10;SLB;-8;159;0
;;;;;;
"
GIN";11;-10;SLE;8.5;-11.5;0
;;;;;;
"
GIN";11;-10;SMR;43.7667;12.4167;0
;;;;;;
"
GIN";11;-10;SOM;10;49;0
;;;;;;
"
GIN";11;-10;STP;1;7;0
;;;;;;
"
GIN";11;-10;SYC;-4.5833;55.6667;0
;;;;;;
"
GIN";11;-10;SYR;35;38;0
;;;;;;
"
GIN";11;-10;TGO;8;1.1667;0
;;;;;;
"
GIN";11;-10;TKM;40;60;0
;;;;;;
"
GIN";11;-10;TMP;-8.556856;125.56031;0
;;;;;;
"
GIN";11;-10;TON;-20;-175;0
;;;;;;
"
GIN";11;-10;TUV;-8;178;0
;;;;;;
"
GIN";11;-10;VCT;13.25;-61.2;0
;;;;;;
"
GIN";11;-10;VUT;-16;167;0
;;;;;;
"
GIN";11;-10;WSM;-13.5833;-172.3333;0
;;;;;;
"
GIN";11;-10;GZS;32;35.25;0
;;;;;;
"
GIN";11;-10;BRN;4.5;114.6667;0
;;;;;;
"
GNQ";2;10;CHN;35;105;0
;;;;;;
"
GNQ";2;10;IRN;32;53;0
;;;;;;
"
GNQ";2;10;SAU;25;45;0
;;;;;;
"
GNQ";2;10;JPN;36;138;0
;;;;;;
"
GNQ";2;10;RUS;60;100;0
;;;;;;
"
GNQ";2;10;MLI;17;-4;0
;;;;;;
"
GNQ";2;10;USA;38;-97;0
;;;;;;
"
GNQ";2;10;PRK;37;127.5;0
;;;;;;
"
GNQ";2;10;AUS;-27;133;0
;;;;;;
"
GNQ";2;10;BGD;24;90;0
;;;;;;
"
GNQ";2;10;FRA;46;2;0
;;;;;;
"
GNQ";2;10;IND;20;77;0
;;;;;;
"
GNQ";2;10;MEX;23;-102;0
;;;;;;
"
GNQ";2;10;NER;16;8;0
;;;;;;
"
GNQ";2;10;NGA;10;8;0
;;;;;;
"
GNQ";2;10;NOR;62;10;0
;;;;;;
"
GNQ";2;10;PER;-10;-76;0
;;;;;;
"
GNQ";2;10;POL;52;20;0
;;;;;;
"
GNQ";2;10;URY;-33;-56;0
;;;;;;
"
GNQ";2;10;ESP;40;-4;0
;;;;;;
"
GNQ";2;10;SGP;1.3667;103.8;0
;;;;;;
"
GNQ";2;10;ABW;12.5;-69.9667;0
;;;;;;
"
GNQ";2;10;ROM;46;25;0
;;;;;;
"
GNQ";2;10;AFG;33;65;0
;;;;;;
"
GNQ";2;10;DEU;51;9;0
;;;;;;
"
GNQ";2;10;IRQ;33;44;0
;;;;;;
"
GNQ";2;10;ISR;31.5;34.75;0
;;;;;;
"
GNQ";2;10;UKR;49;32;0
;;;;;;
"
GNQ";2;10;THA;15;100;0
;;;;;;
"
GNQ";2;10;HKG;22.25;114.1667;0
;;;;;;
"
GNQ";2;10;IDN;-5;120;0
;;;;;;
"
GNQ";2;10;LKA;7;81;0
;;;;;;
"
GNQ";2;10;PAK;30;70;0
;;;;;;
"
GNQ";2;10;BRA;-10;-55;0
;;;;;;
"
GNQ";2;10;CAN;60;-95;0
;;;;;;
"
GNQ";2;10;GEO;42;43.5;0
;;;;;;
"
GNQ";2;10;MYS;2.5;112.5;0
;;;;;;
"
GNQ";2;10;NZL;-41;174;0
;;;;;;
"
GNQ";2;10;TUR;39;35;0
;;;;;;
"
GNQ";2;10;KHM;13;105;0
;;;;;;
"
GNQ";2;10;CUB;21.5;-80;0
;;;;;;
"
GNQ";2;10;BLR;53;28;0
;;;;;;
"
GNQ";2;10;KAZ;48;68;0
;;;;;;
"
GNQ";2;10;SWE;62;15;0
;;;;;;
"
GNQ";2;10;COL;4;-72;0
;;;;;;
"
GNQ";2;10;PRT;39.5;-8;0
;;;;;;
"
GNQ";2;10;AGO;-12.5;18.5;0
;;;;;;
"
GNQ";2;10;ALB;41;20;0
;;;;;;
"
GNQ";2;10;AND;42.5;1.5;0
;;;;;;
"
GNQ";2;10;ARE;24;54;0
;;;;;;
"
GNQ";2;10;ARG;-34;-64;0
;;;;;;
"
GNQ";2;10;ARM;40;45;0
;;;;;;
"
GNQ";2;10;AUT;47.3333;13.3333;0
;;;;;;
"
GNQ";2;10;AZE;40.5;47.5;0
;;;;;;
"
GNQ";2;10;BEL;50.8333;4;0
;;;;;;
"
GNQ";2;10;BGR;43;25;0
;;;;;;
"
GNQ";2;10;BHR;26;50.55;0
;;;;;;
"
GNQ";2;10;BHS;24.25;-76;0
;;;;;;
"
GNQ";2;10;BIH;44;18;0
;;;;;;
"
GNQ";2;10;BMU;32.3333;-64.75;0
;;;;;;
"
GNQ";2;10;BRB;13.1667;-59.5333;0
;;;;;;
"
GNQ";2;10;BWA;-22;24;0
;;;;;;
"
GNQ";2;10;CHE;47;8;0
;;;;;;
"
GNQ";2;10;CHL;-30;-71;0
;;;;;;
"
GNQ";2;10;CMR;6;12;0
;;;;;;
"
GNQ";2;10;COD;-1;15;0
;;;;;;
"
GNQ";2;10;CRI;10;-84;0
;;;;;;
"
GNQ";2;10;CYM;19.5;-80.5;0
;;;;;;
"
GNQ";2;10;CYP;35;33;0
;;;;;;
"
GNQ";2;10;DMA;15.4167;-61.3333;0
;;;;;;
"
GNQ";2;10;DNK;56;10;0
;;;;;;
"
GNQ";2;10;DOM;19;-70.6667;0
;;;;;;
"
GNQ";2;10;ECU;-2;-77.5;0
;;;;;;
"
GNQ";2;10;EGY;27;30;0
;;;;;;
"
GNQ";2;10;EST;59;26;0
;;;;;;
"
GNQ";2;10;FIN;64;26;0
;;;;;;
"
GNQ";2;10;GAB;-1;11.75;0
;;;;;;
"
GNQ";2;10;GBR;54;-2;0
;;;;;;
"
GNQ";2;10;GHA;8;-2;0
;;;;;;
"
GNQ";2;10;GIB;36.1833;-5.3667;0
;;;;;;
"
GNQ";2;10;GIN;11;-10;0
;;;;;;
"
GNQ";2;10;GNQ;2;10;0
;;;;;;
"
GNQ";2;10;GRC;39;22;0
;;;;;;
"
GNQ";2;10;GTM;15.5;-90.25;0
;;;;;;
"
GNQ";2;10;HND;15;-86.5;0
;;;;;;
"
GNQ";2;10;HRV;45.1667;15.5;0
;;;;;;
"
GNQ";2;10;HUN;47;20;0
;;;;;;
"
GNQ";2;10;IMY;54.085117;-4.635865;0
;;;;;;
"
GNQ";2;10;IRL;53;-8;0
;;;;;;
"
GNQ";2;10;ISL;65;-18;0
;;;;;;
"
GNQ";2;10;ITA;42.8333;12.8333;0
;;;;;;
"
GNQ";2;10;JAM;18.25;-77.5;0
;;;;;;
"
GNQ";2;10;JOR;31;36;0
;;;;;;
"
GNQ";2;10;KEN;1;38;0
;;;;;;
"
GNQ";2;10;KWT;29.3375;47.6581;0
;;;;;;
"
GNQ";2;10;LBN;33.8333;35.8333;0
;;;;;;
"
GNQ";2;10;LBR;6.5;-9.5;0
;;;;;;
"
GNQ";2;10;LBY;25;17;0
;;;;;;
"
GNQ";2;10;LIE;47.1667;9.5333;0
;;;;;;
"
GNQ";2;10;LTU;56;24;0
;;;;;;
"
GNQ";2;10;LUX;49.75;6.1667;0
;;;;;;
"
GNQ";2;10;LVA;57;25;0
;;;;;;
"
GNQ";2;10;MDG;-20;47;0
;;;;;;
"
GNQ";2;10;MDV;3.25;73;0
;;;;;;
"
GNQ";2;10;MLT;35.8333;14.5833;0
;;;;;;
"
GNQ";2;10;MTN;42;19;0
;;;;;;
"
GNQ";2;10;MNG;46;105;0
;;;;;;
"
GNQ";2;10;MOZ;-18.25;35;0
;;;;;;
"
GNQ";2;10;MUS;-20.2833;57.55;0
;;;;;;
"
GNQ";2;10;NAM;-22;17;0
;;;;;;
"
GNQ";2;10;NCL;-21.5;165.5;0
;;;;;;
"
GNQ";2;10;NIC;13;-85;0
;;;;;;
"
GNQ";2;10;NLD;52.5;5.75;0
;;;;;;
"
GNQ";2;10;OMN;21;57;0
;;;;;;
"
GNQ";2;10;PAN;9;-80;0
;;;;;;
"
GNQ";2;10;PHL;13;122;0
;;;;;;
"
GNQ";2;10;PNG;-6;147;0
;;;;;;
"
GNQ";2;10;PRY;-23;-58;0
;;;;;;
"
GNQ";2;10;QAT;25.5;51.25;0
;;;;;;
"
GNQ";2;10;RWA;-2;30;0
;;;;;;
"
GNQ";2;10;SEN;14;-14;0
;;;;;;
"
GNQ";2;10;SLV;13.8333;-88.9167;0
;;;;;;
"
GNQ";2;10;SRB;44;21;0
;;;;;;
"
GNQ";2;10;SVK;48.6667;19.5;0
;;;;;;
"
GNQ";2;10;SVN;46;15;0
;;;;;;
"
GNQ";2;10;TCD;15;19;0
;;;;;;
"
GNQ";2;10;TTO;11;-61;0
;;;;;;
"
GNQ";2;10;UGA;1;32;0
;;;;;;
"
GNQ";2;10;UZB;41;64;0
;;;;;;
"
GNQ";2;10;ZAF;-29;24;0
;;;;;;
"
GNQ";2;10;ZMB;-15;30;0
;;;;;;
"
GNQ";2;10;ZWE;-20;30;0
;;;;;;
"
GNQ";2;10;KOR;37;127.5;0
;;;;;;
"
GNQ";2;10;MMR;22;98;0
;;;;;;
"
GNQ";2;10;NPL;28;84;0
;;;;;;
"
GNQ";2;10;VNM;16;106;0
;;;;;;
"
GNQ";2;10;MRT;20;-12;0
;;;;;;
"
GNQ";2;10;YEM;15;48;0
;;;;;;
"
GNQ";2;10;TUN;34;9;0
;;;;;;
"
GNQ";2;10;TJK;39;71;0
;;;;;;
"
GNQ";2;10;SUR;4;-56;0
;;;;;;
"
GNQ";2;10;MAR;32;-5;0
;;;;;;
"
GNQ";2;10;SDN;15;30;0
;;;;;;
"
GNQ";2;10;MEA;35.8333;14.5833;0
;;;;;;
"
GNQ";2;10;SAS;20;77;0
;;;;;;
"
GNQ";2;10;ASM;-14.3333;-170;0
;;;;;;
"
GNQ";2;10;ATG;17.05;-61.8;0
;;;;;;
"
GNQ";2;10;BDI;-3.5;30;0
;;;;;;
"
GNQ";2;10;BEN;9.5;2.25;0
;;;;;;
"
GNQ";2;10;BFA;13;-2;0
;;;;;;
"
GNQ";2;10;BLZ;17.25;-88.75;0
;;;;;;
"
GNQ";2;10;BTN;27.5;90.5;0
;;;;;;
"
GNQ";2;10;CAF;7;21;0
;;;;;;
"
GNQ";2;10;COM;-12.1667;44.25;0
;;;;;;
"
GNQ";2;10;CZE;49.75;15.5;0
;;;;;;
"
GNQ";2;10;DJI;11.5;43;0
;;;;;;
"
GNQ";2;10;DZA;28;3;0
;;;;;;
"
GNQ";2;10;ERI;15;39;0
;;;;;;
"
GNQ";2;10;ETH;8;38;0
;;;;;;
"
GNQ";2;10;FJI;-18;175;0
;;;;;;
"
GNQ";2;10;GMB;13.4667;-16.5667;0
;;;;;;
"
GNQ";2;10;GNB;12;-15;0
;;;;;;
"
GNQ";2;10;GRD;12.1167;-61.6667;0
;;;;;;
"
GNQ";2;10;GUM;13.4667;144.7833;0
;;;;;;
"
GNQ";2;10;GUY;5;-59;0
;;;;;;
"
GNQ";2;10;HTI;19;-72.4167;0
;;;;;;
"
GNQ";2;10;KGZ;41;75;0
;;;;;;
"
GNQ";2;10;KIR;1.4167;173;0
;;;;;;
"
GNQ";2;10;KNA;17.3333;-62.75;0
;;;;;;
"
GNQ";2;10;LAO;18;105;0
;;;;;;
"
GNQ";2;10;LCA;13.8833;-61.1333;0
;;;;;;
"
GNQ";2;10;LSO;-29.5;28.5;0
;;;;;;
"
GNQ";2;10;MCO;43.7333;7.4;0
;;;;;;
"
GNQ";2;10;MDA;47;29;0
;;;;;;
"
GNQ";2;10;MHL;9;168;0
;;;;;;
"
GNQ";2;10;MNP;15.2;145.75;0
;;;;;;
"
GNQ";2;10;MWI;-13.5;34;0
;;;;;;
"
GNQ";2;10;NRU;-0.5333;166.9167;0
;;;;;;
"
GNQ";2;10;PLW;7.5;134.5;0
;;;;;;
"
GNQ";2;10;PRI;18.25;-66.5;0
;;;;;;
"
GNQ";2;10;SLB;-8;159;0
;;;;;;
"
GNQ";2;10;SLE;8.5;-11.5;0
;;;;;;
"
GNQ";2;10;SMR;43.7667;12.4167;0
;;;;;;
"
GNQ";2;10;SOM;10;49;0
;;;;;;
"
GNQ";2;10;STP;1;7;0
;;;;;;
"
GNQ";2;10;SYC;-4.5833;55.6667;0
;;;;;;
"
GNQ";2;10;SYR;35;38;0
;;;;;;
"
GNQ";2;10;TGO;8;1.1667;0
;;;;;;
"
GNQ";2;10;TKM;40;60;0
;;;;;;
"
GNQ";2;10;TMP;-8.556856;125.56031;0
;;;;;;
"
GNQ";2;10;TON;-20;-175;0
;;;;;;
"
GNQ";2;10;TUV;-8;178;0
;;;;;;
"
GNQ";2;10;VCT;13.25;-61.2;0
;;;;;;
"
GNQ";2;10;VUT;-16;167;0
;;;;;;
"
GNQ";2;10;WSM;-13.5833;-172.3333;0
;;;;;;
"
GNQ";2;10;GZS;32;35.25;0
;;;;;;
"
GNQ";2;10;BRN;4.5;114.6667;0
;;;;;;
"
GRC";39;22;CHN;35;105;0
;;;;;;
"
GRC";39;22;IRN;32;53;0
;;;;;;
"
GRC";39;22;SAU;25;45;0
;;;;;;
"
GRC";39;22;JPN;36;138;0
;;;;;;
"
GRC";39;22;RUS;60;100;0
;;;;;;
"
GRC";39;22;MLI;17;-4;0
;;;;;;
"
GRC";39;22;USA;38;-97;0
;;;;;;
"
GRC";39;22;PRK;37;127.5;0
;;;;;;
"
GRC";39;22;AUS;-27;133;0
;;;;;;
"
GRC";39;22;BGD;24;90;0
;;;;;;
"
GRC";39;22;FRA;46;2;0
;;;;;;
"
GRC";39;22;IND;20;77;0
;;;;;;
"
GRC";39;22;MEX;23;-102;0
;;;;;;
"
GRC";39;22;NER;16;8;0
;;;;;;
"
GRC";39;22;NGA;10;8;0
;;;;;;
"
GRC";39;22;NOR;62;10;0
;;;;;;
"
GRC";39;22;PER;-10;-76;0
;;;;;;
"
GRC";39;22;POL;52;20;0
;;;;;;
"
GRC";39;22;URY;-33;-56;0
;;;;;;
"
GRC";39;22;ESP;40;-4;0
;;;;;;
"
GRC";39;22;SGP;1.3667;103.8;0
;;;;;;
"
GRC";39;22;ABW;12.5;-69.9667;0
;;;;;;
"
GRC";39;22;ROM;46;25;0
;;;;;;
"
GRC";39;22;AFG;33;65;0
;;;;;;
"
GRC";39;22;DEU;51;9;0
;;;;;;
"
GRC";39;22;IRQ;33;44;0
;;;;;;
"
GRC";39;22;ISR;31.5;34.75;0
;;;;;;
"
GRC";39;22;UKR;49;32;0
;;;;;;
"
GRC";39;22;THA;15;100;0
;;;;;;
"
GRC";39;22;HKG;22.25;114.1667;0
;;;;;;
"
GRC";39;22;IDN;-5;120;0
;;;;;;
"
GRC";39;22;LKA;7;81;0
;;;;;;
"
GRC";39;22;PAK;30;70;0
;;;;;;
"
GRC";39;22;BRA;-10;-55;0
;;;;;;
"
GRC";39;22;CAN;60;-95;0
;;;;;;
"
GRC";39;22;GEO;42;43.5;0
;;;;;;
"
GRC";39;22;MYS;2.5;112.5;0
;;;;;;
"
GRC";39;22;NZL;-41;174;0
;;;;;;
"
GRC";39;22;TUR;39;35;0
;;;;;;
"
GRC";39;22;KHM;13;105;0
;;;;;;
"
GRC";39;22;CUB;21.5;-80;0
;;;;;;
"
GRC";39;22;BLR;53;28;0
;;;;;;
"
GRC";39;22;KAZ;48;68;0
;;;;;;
"
GRC";39;22;SWE;62;15;0
;;;;;;
"
GRC";39;22;COL;4;-72;0
;;;;;;
"
GRC";39;22;PRT;39.5;-8;0
;;;;;;
"
GRC";39;22;AGO;-12.5;18.5;0
;;;;;;
"
GRC";39;22;ALB;41;20;0
;;;;;;
"
GRC";39;22;AND;42.5;1.5;0
;;;;;;
"
GRC";39;22;ARE;24;54;0
;;;;;;
"
GRC";39;22;ARG;-34;-64;0
;;;;;;
"
GRC";39;22;ARM;40;45;0
;;;;;;
"
GRC";39;22;AUT;47.3333;13.3333;0
;;;;;;
"
GRC";39;22;AZE;40.5;47.5;0
;;;;;;
"
GRC";39;22;BEL;50.8333;4;0
;;;;;;
"
GRC";39;22;BGR;43;25;0
;;;;;;
"
GRC";39;22;BHR;26;50.55;0
;;;;;;
"
GRC";39;22;BHS;24.25;-76;0
;;;;;;
"
GRC";39;22;BIH;44;18;0
;;;;;;
"
GRC";39;22;BMU;32.3333;-64.75;0
;;;;;;
"
GRC";39;22;BRB;13.1667;-59.5333;0
;;;;;;
"
GRC";39;22;BWA;-22;24;0
;;;;;;
"
GRC";39;22;CHE;47;8;0
;;;;;;
"
GRC";39;22;CHL;-30;-71;0
;;;;;;
"
GRC";39;22;CMR;6;12;0
;;;;;;
"
GRC";39;22;COD;-1;15;0
;;;;;;
"
GRC";39;22;CRI;10;-84;0
;;;;;;
"
GRC";39;22;CYM;19.5;-80.5;0
;;;;;;
"
GRC";39;22;CYP;35;33;0
;;;;;;
"
GRC";39;22;DMA;15.4167;-61.3333;0
;;;;;;
"
GRC";39;22;DNK;56;10;0
;;;;;;
"
GRC";39;22;DOM;19;-70.6667;0
;;;;;;
"
GRC";39;22;ECU;-2;-77.5;0
;;;;;;
"
GRC";39;22;EGY;27;30;0
;;;;;;
"
GRC";39;22;EST;59;26;0
;;;;;;
"
GRC";39;22;FIN;64;26;0
;;;;;;
"
GRC";39;22;GAB;-1;11.75;0
;;;;;;
"
GRC";39;22;GBR;54;-2;0
;;;;;;
"
GRC";39;22;GHA;8;-2;0
;;;;;;
"
GRC";39;22;GIB;36.1833;-5.3667;0
;;;;;;
"
GRC";39;22;GIN;11;-10;0
;;;;;;
"
GRC";39;22;GNQ;2;10;0
;;;;;;
"
GRC";39;22;GRC;39;22;0
;;;;;;
"
GRC";39;22;GTM;15.5;-90.25;0
;;;;;;
"
GRC";39;22;HND;15;-86.5;0
;;;;;;
"
GRC";39;22;HRV;45.1667;15.5;0
;;;;;;
"
GRC";39;22;HUN;47;20;0
;;;;;;
"
GRC";39;22;IMY;54.085117;-4.635865;0
;;;;;;
"
GRC";39;22;IRL;53;-8;0
;;;;;;
"
GRC";39;22;ISL;65;-18;0
;;;;;;
"
GRC";39;22;ITA;42.8333;12.8333;0
;;;;;;
"
GRC";39;22;JAM;18.25;-77.5;0
;;;;;;
"
GRC";39;22;JOR;31;36;0
;;;;;;
"
GRC";39;22;KEN;1;38;0
;;;;;;
"
GRC";39;22;KWT;29.3375;47.6581;0
;;;;;;
"
GRC";39;22;LBN;33.8333;35.8333;0
;;;;;;
"
GRC";39;22;LBR;6.5;-9.5;0
;;;;;;
"
GRC";39;22;LBY;25;17;0
;;;;;;
"
GRC";39;22;LIE;47.1667;9.5333;0
;;;;;;
"
GRC";39;22;LTU;56;24;0
;;;;;;
"
GRC";39;22;LUX;49.75;6.1667;0
;;;;;;
"
GRC";39;22;LVA;57;25;0
;;;;;;
"
GRC";39;22;MDG;-20;47;0
;;;;;;
"
GRC";39;22;MDV;3.25;73;0
;;;;;;
"
GRC";39;22;MLT;35.8333;14.5833;0
;;;;;;
"
GRC";39;22;MTN;42;19;0
;;;;;;
"
GRC";39;22;MNG;46;105;0
;;;;;;
"
GRC";39;22;MOZ;-18.25;35;0
;;;;;;
"
GRC";39;22;MUS;-20.2833;57.55;0
;;;;;;
"
GRC";39;22;NAM;-22;17;0
;;;;;;
"
GRC";39;22;NCL;-21.5;165.5;0
;;;;;;
"
GRC";39;22;NIC;13;-85;0
;;;;;;
"
GRC";39;22;NLD;52.5;5.75;0
;;;;;;
"
GRC";39;22;OMN;21;57;0
;;;;;;
"
GRC";39;22;PAN;9;-80;0
;;;;;;
"
GRC";39;22;PHL;13;122;0
;;;;;;
"
GRC";39;22;PNG;-6;147;0
;;;;;;
"
GRC";39;22;PRY;-23;-58;0
;;;;;;
"
GRC";39;22;QAT;25.5;51.25;0
;;;;;;
"
GRC";39;22;RWA;-2;30;0
;;;;;;
"
GRC";39;22;SEN;14;-14;0
;;;;;;
"
GRC";39;22;SLV;13.8333;-88.9167;0
;;;;;;
"
GRC";39;22;SRB;44;21;0
;;;;;;
"
GRC";39;22;SVK;48.6667;19.5;0
;;;;;;
"
GRC";39;22;SVN;46;15;0
;;;;;;
"
GRC";39;22;TCD;15;19;0
;;;;;;
"
GRC";39;22;TTO;11;-61;0
;;;;;;
"
GRC";39;22;UGA;1;32;0
;;;;;;
"
GRC";39;22;UZB;41;64;0
;;;;;;
"
GRC";39;22;ZAF;-29;24;0
;;;;;;
"
GRC";39;22;ZMB;-15;30;0
;;;;;;
"
GRC";39;22;ZWE;-20;30;0
;;;;;;
"
GRC";39;22;KOR;37;127.5;0
;;;;;;
"
GRC";39;22;MMR;22;98;0
;;;;;;
"
GRC";39;22;NPL;28;84;0
;;;;;;
"
GRC";39;22;VNM;16;106;0
;;;;;;
"
GRC";39;22;MRT;20;-12;0
;;;;;;
"
GRC";39;22;YEM;15;48;0
;;;;;;
"
GRC";39;22;TUN;34;9;0
;;;;;;
"
GRC";39;22;TJK;39;71;0
;;;;;;
"
GRC";39;22;SUR;4;-56;0
;;;;;;
"
GRC";39;22;MAR;32;-5;0
;;;;;;
"
GRC";39;22;SDN;15;30;0
;;;;;;
"
GRC";39;22;MEA;35.8333;14.5833;0
;;;;;;
"
GRC";39;22;SAS;20;77;0
;;;;;;
"
GRC";39;22;ASM;-14.3333;-170;0
;;;;;;
"
GRC";39;22;ATG;17.05;-61.8;0
;;;;;;
"
GRC";39;22;BDI;-3.5;30;0
;;;;;;
"
GRC";39;22;BEN;9.5;2.25;0
;;;;;;
"
GRC";39;22;BFA;13;-2;0
;;;;;;
"
GRC";39;22;BLZ;17.25;-88.75;0
;;;;;;
"
GRC";39;22;BTN;27.5;90.5;0
;;;;;;
"
GRC";39;22;CAF;7;21;0
;;;;;;
"
GRC";39;22;COM;-12.1667;44.25;0
;;;;;;
"
GRC";39;22;CZE;49.75;15.5;0
;;;;;;
"
GRC";39;22;DJI;11.5;43;0
;;;;;;
"
GRC";39;22;DZA;28;3;0
;;;;;;
"
GRC";39;22;ERI;15;39;0
;;;;;;
"
GRC";39;22;ETH;8;38;0
;;;;;;
"
GRC";39;22;FJI;-18;175;0
;;;;;;
"
GRC";39;22;GMB;13.4667;-16.5667;0
;;;;;;
"
GRC";39;22;GNB;12;-15;0
;;;;;;
"
GRC";39;22;GRD;12.1167;-61.6667;0
;;;;;;
"
GRC";39;22;GUM;13.4667;144.7833;0
;;;;;;
"
GRC";39;22;GUY;5;-59;0
;;;;;;
"
GRC";39;22;HTI;19;-72.4167;0
;;;;;;
"
GRC";39;22;KGZ;41;75;0
;;;;;;
"
GRC";39;22;KIR;1.4167;173;0
;;;;;;
"
GRC";39;22;KNA;17.3333;-62.75;0
;;;;;;
"
GRC";39;22;LAO;18;105;0
;;;;;;
"
GRC";39;22;LCA;13.8833;-61.1333;0
;;;;;;
"
GRC";39;22;LSO;-29.5;28.5;0
;;;;;;
"
GRC";39;22;MCO;43.7333;7.4;0
;;;;;;
"
GRC";39;22;MDA;47;29;0
;;;;;;
"
GRC";39;22;MHL;9;168;0
;;;;;;
"
GRC";39;22;MNP;15.2;145.75;0
;;;;;;
"
GRC";39;22;MWI;-13.5;34;0
;;;;;;
"
GRC";39;22;NRU;-0.5333;166.9167;0
;;;;;;
"
GRC";39;22;PLW;7.5;134.5;0
;;;;;;
"
GRC";39;22;PRI;18.25;-66.5;0
;;;;;;
"
GRC";39;22;SLB;-8;159;0
;;;;;;
