country1_code,latitude_1,longitude_1,country2_code,latitude_2,longitude_2,incident_year,incidents_in_year,prediction,prediction_error
SAU,25.0000,45.0000,AUS,-27.0000,133.0000,2017,1,3.609120823108703,2.609120823108703
ARE,24.0000,54.0000,SAU,25.0000,45.0000,2019,1,2.519722067854291,1.5197220678542909
TUR,39.0000,35.0000,EGY,27.0000,30.0000,2018,2,0.9089218184084986,1.0910781815915014
CHN,35.0000,105.0000,ALB,41.0000,20.0000,2018,2,0.9045727854619159,1.0954272145380841
ARE,24.0000,54.0000,THA,15.0000,100.0000,2019,1,1.7202218293771345,0.7202218293771345
ARE,24.0000,54.0000,QAT,25.5000,51.2500,2016,1,0.84039115591011,0.15960884408988996
CHN,35.0000,105.0000,MLI,17.0000,-4.0000,2020,8,8.018030206626463,0.01803020662646304
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
CHN,35.0000,105.0000,MNG,46.0000,105.0000,2020,7,7.077167442636872,0.07716744263687225
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.4047889764384,4.5952110235616
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
SYR,35.0000,38.0000,FRA,46.0000,2.0000,2015,2,0.8822898783389244,1.1177101216610756
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
TUR,39.0000,35.0000,FRA,46.0000,2.0000,2018,1,1.1313131976749728,0.13131319767497285
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.4047889764384,4.5952110235616
RUS,60.0000,100.0000,MEX,23.0000,-102.0000,2020,4,5.803436383678532,1.803436383678532
IRN,32.0000,53.0000,GBR,54.0000,-2.0000,2020,5,4.393898943238192,0.6061010567618084
IRN,32.0000,53.0000,SAU,25.0000,45.0000,2020,1,6.500289526462603,5.500289526462603
CHN,35.0000,105.0000,AFG,33.0000,65.0000,2020,3,3.3044761172451125,0.3044761172451125
CHN,35.0000,105.0000,JPN,36.0000,138.0000,2020,15,18.8479164676482,3.8479164676482007
CHN,35.0000,105.0000,AUS,-27.0000,133.0000,2020,13,8.690948276965324,4.309051723034676
CHN,35.0000,105.0000,BEL,50.8333,4.0000,2020,4,4.65889301896574,0.65889301896574
CHN,35.0000,105.0000,CAN,60.0000,-95.0000,2020,5,5.575337147328838,0.5753371473288382
CHN,35.0000,105.0000,FIN,64.0000,26.0000,2020,7,2.5414531492380545,4.4585468507619455
CHN,35.0000,105.0000,FRA,46.0000,2.0000,2020,10,9.113484677057635,0.8865153229423655
CHN,35.0000,105.0000,GBR,54.0000,-2.0000,2020,9,6.765830200594168,2.234169799405832
CHN,35.0000,105.0000,IDN,-5.0000,120.0000,2020,4,2.4004663800052466,1.5995336199947534
CHN,35.0000,105.0000,IND,20.0000,77.0000,2020,10,8.108875692470868,1.8911243075291324
CHN,35.0000,105.0000,IRL,53.0000,-8.0000,2020,4,3.0325300843411447,0.9674699156588553
IRN,32.0000,53.0000,DEU,51.0000,9.0000,2020,3,3.249357402676218,0.24935740267621798
IND,20.0000,77.0000,BGD,24.0000,90.0000,2020,2,2.6579931352703436,0.6579931352703436
CHN,35.0000,105.0000,JPN,36.0000,138.0000,2020,15,18.8479164676482,3.8479164676482007
IND,20.0000,77.0000,JPN,36.0000,138.0000,2020,2,1.355913864938878,0.644086135061122
CHN,35.0000,105.0000,MYS,2.5000,112.5000,2020,7,3.85969627717443,3.14030372282557
IND,20.0000,77.0000,MDV,3.2500,73.0000,2020,2,2.23624648461975,0.23624648461975006
CHN,35.0000,105.0000,NOR,62.0000,10.0000,2020,6,4.929710393455836,1.070289606544164
IND,20.0000,77.0000,PAK,30.0000,70.0000,2020,2,2.8446657100502253,0.8446657100502253
CHN,35.0000,105.0000,NZL,-41.0000,174.0000,2020,4,3.628810655846599,0.3711893441534011
CHN,35.0000,105.0000,PHL,13.0000,122.0000,2020,7,4.77642789808028,2.2235721019197197
CHN,35.0000,105.0000,POL,52.0000,20.0000,2020,8,4.01813135356325,3.98186864643675
CHN,35.0000,105.0000,SGP,1.3667,103.8000,2020,5,1.2528871433411446,3.7471128566588554
CHN,35.0000,105.0000,SWE,62.0000,15.0000,2020,5,4.286633582349951,0.7133664176500494
CHN,35.0000,105.0000,THA,15.0000,100.0000,2020,4,4.249841596185242,0.2498415961852416
CHN,35.0000,105.0000,TUR,39.0000,35.0000,2020,5,4.687938607380103,0.3120613926198974
CHN,35.0000,105.0000,USA,38.0000,-97.0000,2020,13,14.10872275094993,1.10872275094993
CHN,35.0000,105.0000,ZAF,-29.0000,24.0000,2020,3,2.3365687218768825,0.6634312781231175
CHN,35.0000,105.0000,ITA,42.8333,12.8333,2020,8,7.782069401991485,0.21793059800851466
CHN,35.0000,105.0000,MNG,46.0000,105.0000,2020,7,7.077167442636872,0.07716744263687225
CHN,35.0000,105.0000,USA,38.0000,-97.0000,2020,13,14.10872275094993,1.10872275094993
RUS,60.0000,100.0000,MLI,17.0000,-4.0000,2020,11,13.652691875874275,2.6526918758742752
RUS,60.0000,100.0000,MLI,17.0000,-4.0000,2020,11,13.652691875874275,2.6526918758742752
CHN,35.0000,105.0000,AUS,-27.0000,133.0000,2020,13,8.690948276965324,4.309051723034676
CHN,35.0000,105.0000,BEL,50.8333,4.0000,2020,4,4.65889301896574,0.65889301896574
CHN,35.0000,105.0000,CAN,60.0000,-95.0000,2020,5,5.575337147328838,0.5753371473288382
CHN,35.0000,105.0000,FIN,64.0000,26.0000,2020,7,2.5414531492380545,4.4585468507619455
CHN,35.0000,105.0000,FRA,46.0000,2.0000,2020,10,9.113484677057635,0.8865153229423655
CHN,35.0000,105.0000,GBR,54.0000,-2.0000,2020,9,6.765830200594168,2.234169799405832
CHN,35.0000,105.0000,IDN,-5.0000,120.0000,2020,4,2.4004663800052466,1.5995336199947534
CHN,35.0000,105.0000,IND,20.0000,77.0000,2020,10,8.108875692470868,1.8911243075291324
CHN,35.0000,105.0000,IRL,53.0000,-8.0000,2020,4,3.0325300843411447,0.9674699156588553
CHN,35.0000,105.0000,JPN,36.0000,138.0000,2020,15,18.8479164676482,3.8479164676482007
CHN,35.0000,105.0000,MYS,2.5000,112.5000,2020,7,3.85969627717443,3.14030372282557
CHN,35.0000,105.0000,NOR,62.0000,10.0000,2020,6,4.929710393455836,1.070289606544164
CHN,35.0000,105.0000,NZL,-41.0000,174.0000,2020,4,3.628810655846599,0.3711893441534011
CHN,35.0000,105.0000,PHL,13.0000,122.0000,2020,7,4.77642789808028,2.2235721019197197
CHN,35.0000,105.0000,POL,52.0000,20.0000,2020,8,4.01813135356325,3.98186864643675
CHN,35.0000,105.0000,SGP,1.3667,103.8000,2020,5,1.2528871433411446,3.7471128566588554
CHN,35.0000,105.0000,SWE,62.0000,15.0000,2020,5,4.286633582349951,0.7133664176500494
CHN,35.0000,105.0000,THA,15.0000,100.0000,2020,4,4.249841596185242,0.2498415961852416
CHN,35.0000,105.0000,TUR,39.0000,35.0000,2020,5,4.687938607380103,0.3120613926198974
CHN,35.0000,105.0000,USA,38.0000,-97.0000,2020,13,14.10872275094993,1.10872275094993
CHN,35.0000,105.0000,ZAF,-29.0000,24.0000,2020,3,2.3365687218768825,0.6634312781231175
RUS,60.0000,100.0000,LVA,57.0000,25.0000,2017,2,3.6921458688376485,1.6921458688376485
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
PRK,37.0000,127.5000,ZAF,-29.0000,24.0000,2020,2,-0.2710108029023388,2.271010802902339
KOR,37.0000,127.5000,ARE,24.0000,54.0000,2010,1,0.7942549441632316,0.2057450558367684
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.4047889764384,4.5952110235616
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
KOR,37.0000,127.5000,CHN,35.0000,105.0000,2020,2,-0.022420578571321848,2.022420578571322
KOR,37.0000,127.5000,JPN,36.0000,138.0000,2020,1,0.595016855072668,0.404983144927332
IRN,32.0000,53.0000,JPN,36.0000,138.0000,2020,4,8.590683099004785,4.590683099004785
RUS,60.0000,100.0000,FIN,64.0000,26.0000,2020,4,4.216308961770778,0.2163089617707783
RUS,60.0000,100.0000,CHN,35.0000,105.0000,2020,6,6.77867409798369,0.7786740979836901
IRN,32.0000,53.0000,ISR,31.5000,34.7500,2020,5,7.029852601024136,2.0298526010241362
RUS,60.0000,100.0000,ECU,-2.0000,-77.5000,2020,2,2.6900717465349224,0.6900717465349224
PAK,30.0000,70.0000,IND,20.0000,77.0000,2020,5,9.898387166540017,4.898387166540017
TUR,39.0000,35.0000,ISR,31.5000,34.7500,2018,1,0.7408248093962886,0.2591751906037114
BLR,53.0000,28.0000,USA,38.0000,-97.0000,2017,1,1.4450750774282763,0.44507507742827634
KAZ,48.0000,68.0000,USA,38.0000,-97.0000,2019,1,1.4019486639510719,0.40194866395107187
GBR,54.0000,-2.0000,AUS,-27.0000,133.0000,2009,1,0.8677885986960261,0.1322114013039739
RUS,60.0000,100.0000,ZAF,-29.0000,24.0000,2019,5,2.3500955208975025,2.6499044791024975
PAK,30.0000,70.0000,AUS,-27.0000,133.0000,2019,5,1.7056692885396671,3.294330711460333
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
PAK,30.0000,70.0000,AUS,-27.0000,133.0000,2019,5,1.7056692885396671,3.294330711460333
RUS,60.0000,100.0000,BRA,-10.0000,-55.0000,2020,2,2.559150091266649,0.5591500912666492
RUS,60.0000,100.0000,SGP,1.3667,103.8000,2020,6,10.461579374932398,4.461579374932398
RUS,60.0000,100.0000,CHL,-30.0000,-71.0000,2020,3,0.9149054437846802,2.08509455621532
RUS,60.0000,100.0000,MLI,17.0000,-4.0000,2020,11,13.652691875874275,2.6526918758742752
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
RUS,60.0000,100.0000,CAN,60.0000,-95.0000,2020,5,8.542875514259308,3.5428755142593076
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
PAK,30.0000,70.0000,AFG,33.0000,65.0000,2020,1,2.8781661631096336,1.8781661631096336
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
PAK,30.0000,70.0000,BGD,24.0000,90.0000,2020,1,2.6168075897863514,1.6168075897863514
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
PAK,30.0000,70.0000,CHN,35.0000,105.0000,2020,1,2.4227550329688112,1.4227550329688112
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,TJK,39.0000,71.0000,2014,2,1.7638139880183816,0.23618601198161837
PAK,30.0000,70.0000,CYP,35.0000,33.0000,2020,1,2.2454222301020774,1.2454222301020774
RUS,60.0000,100.0000,HRV,45.1667,15.5000,2020,3,3.1154730932169965,0.1154730932169965
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
PAK,30.0000,70.0000,IND,20.0000,77.0000,2020,5,9.898387166540017,4.898387166540017
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
PAK,30.0000,70.0000,JPN,36.0000,138.0000,2020,1,5.722317230124532,4.722317230124532
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
PAK,30.0000,70.0000,KHM,13.0000,105.0000,2020,1,1.388531090403152,0.38853109040315204
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
PAK,30.0000,70.0000,MNG,46.0000,105.0000,2020,1,1.7770908819027147,0.7770908819027147
TUR,39.0000,35.0000,ITA,42.8333,12.8333,2018,2,1.2685629257351572,0.7314370742648428
PAK,30.0000,70.0000,MYS,2.5000,112.5000,2020,1,1.354799847316106,0.35479984731610603
PAK,30.0000,70.0000,PHL,13.0000,122.0000,2020,1,2.0765299819481022,1.0765299819481022
PAK,30.0000,70.0000,POL,52.0000,20.0000,2020,1,0.8119760278700792,0.18802397212992084
PAK,30.0000,70.0000,SAU,25.0000,45.0000,2020,2,2.0202860781507272,0.02028607815072725
PAK,30.0000,70.0000,SGP,1.3667,103.8000,2020,1,1.3591101216729786,0.3591101216729786
PAK,30.0000,70.0000,TUR,39.0000,35.0000,2020,1,1.2337037399000321,0.23370373990003213
PAK,30.0000,70.0000,UKR,49.0000,32.0000,2020,1,1.5550632996431162,0.5550632996431162
CHN,35.0000,105.0000,GTM,15.5000,-90.2500,2018,2,0.529904118967421,1.470095881032579
CHN,35.0000,105.0000,MLI,17.0000,-4.0000,2020,8,8.018030206626463,0.01803020662646304
CHN,35.0000,105.0000,MNG,46.0000,105.0000,2020,7,7.077167442636872,0.07716744263687225
TUR,39.0000,35.0000,QAT,25.5000,51.2500,2018,1,1.2209901707545416,0.22099017075454164
SYR,35.0000,38.0000,IND,20.0000,77.0000,2015,1,0.7794570292770668,0.22054297072293316
PRK,37.0000,127.5000,NGA,10.0000,8.0000,2020,1,1.006479677777806,0.006479677777806003
PRK,37.0000,127.5000,SGP,1.3667,103.8000,2020,2,2.2719375206661554,0.2719375206661554
TUR,39.0000,35.0000,SAU,25.0000,45.0000,2018,1,1.4406823893977734,0.4406823893977734
KOR,37.0000,127.5000,BEL,50.8333,4.0000,2010,1,0.7942549441632316,0.2057450558367684
RUS,60.0000,100.0000,CHN,35.0000,105.0000,2020,6,6.77867409798369,0.7786740979836901
GBR,54.0000,-2.0000,IRL,53.0000,-8.0000,2009,1,0.7942549441632316,0.2057450558367684
TUR,39.0000,35.0000,SWE,62.0000,15.0000,2018,1,2.044793627709659,1.0447936277096588
ARE,24.0000,54.0000,USA,38.0000,-97.0000,2016,1,0.8814722127540753,0.11852778724592472
PRK,37.0000,127.5000,ISR,31.5000,34.7500,2020,4,4.674275456281366,0.6742754562813662
CHN,35.0000,105.0000,MLI,17.0000,-4.0000,2020,8,8.018030206626463,0.01803020662646304
CHN,35.0000,105.0000,THA,15.0000,100.0000,2020,4,4.249841596185242,0.2498415961852416
TUR,39.0000,35.0000,TKM,40.0000,60.0000,2018,1,1.1464639808370807,0.14646398083708068
PRK,37.0000,127.5000,IND,20.0000,77.0000,2020,5,4.797795938273209,0.20220406172679084
PRK,37.0000,127.5000,ITA,42.8333,12.8333,2020,4,4.125957802614023,0.1259578026140229
PRK,37.0000,127.5000,USA,38.0000,-97.0000,2020,10,10.116093636744264,0.11609363674426376
USA,38.0000,-97.0000,PAK,30.0000,70.0000,2017,1,2.3917399083268833,1.3917399083268833
CHN,35.0000,105.0000,AUS,-27.0000,133.0000,2020,13,8.690920279443171,4.309079720556829
CHN,35.0000,105.0000,DEU,51.0000,9.0000,2020,8,9.511552337559332,1.5115523375593316
CHN,35.0000,105.0000,ESP,40.0000,-4.0000,2020,6,5.828425970529216,0.1715740294707837
CHN,35.0000,105.0000,FRA,46.0000,2.0000,2020,10,9.113484677057635,0.8865153229423655
CHN,35.0000,105.0000,GBR,54.0000,-2.0000,2020,9,6.7658362564494885,2.2341637435505115
CHN,35.0000,105.0000,ITA,42.8333,12.8333,2020,8,7.782069401991485,0.21793059800851466
CHN,35.0000,105.0000,JPN,36.0000,138.0000,2020,15,18.84898375691421,3.8489837569142082
CHN,35.0000,105.0000,MMR,22.0000,98.0000,2020,3,2.0026256815704766,0.9973743184295234
CHN,35.0000,105.0000,USA,38.0000,-97.0000,2020,13,13.905045686755313,0.9050456867553134
TUR,39.0000,35.0000,BEL,50.8333,4.0000,2019,1,0.6490574987271156,0.3509425012728844
PRK,37.0000,127.5000,AUS,-27.0000,133.0000,2020,4,7.270781975696762,3.270781975696762
PRK,37.0000,127.5000,IND,20.0000,77.0000,2020,5,4.797795938273209,0.20220406172679084
PRK,37.0000,127.5000,ISR,31.5000,34.7500,2020,4,4.674275456281366,0.6742754562813662
PRK,37.0000,127.5000,ITA,42.8333,12.8333,2020,4,4.125957802614023,0.1259578026140229
PRK,37.0000,127.5000,USA,38.0000,-97.0000,2020,10,10.116093636744264,0.11609363674426376
SYR,35.0000,38.0000,CHN,35.0000,105.0000,2015,1,0.6888409375347955,0.31115906246520453
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
CHN,35.0000,105.0000,AUS,-27.0000,133.0000,2020,13,8.690920279443171,4.309079720556829
CHN,35.0000,105.0000,BEL,50.8333,4.0000,2020,4,4.65889301896574,0.65889301896574
CHN,35.0000,105.0000,CHE,47.0000,8.0000,2020,4,5.501123154332832,1.5011231543328316
CHN,35.0000,105.0000,DEU,51.0000,9.0000,2020,8,9.511552337559332,1.5115523375593316
CHN,35.0000,105.0000,ESP,40.0000,-4.0000,2020,6,5.828425970529216,0.1715740294707837
CHN,35.0000,105.0000,EST,59.0000,26.0000,2020,3,4.05964893371061,1.0596489337106103
CHN,35.0000,105.0000,FRA,46.0000,2.0000,2020,10,9.113484677057635,0.8865153229423655
CHN,35.0000,105.0000,GBR,54.0000,-2.0000,2020,9,6.7658362564494885,2.2341637435505115
CHN,35.0000,105.0000,IND,20.0000,77.0000,2020,10,8.108875692470868,1.8911243075291324
CHN,35.0000,105.0000,ISR,31.5000,34.7500,2020,3,4.061197767459408,1.061197767459408
RUS,60.0000,100.0000,ECU,-2.0000,-77.5000,2017,2,1.8021863884398002,0.19781361156019983
CHN,35.0000,105.0000,ITA,42.8333,12.8333,2020,8,7.782069401991485,0.21793059800851466
CHN,35.0000,105.0000,JPN,36.0000,138.0000,2020,15,18.84898375691421,3.8489837569142082
CHN,35.0000,105.0000,KHM,13.0000,105.0000,2020,2,3.1690733312094315,1.1690733312094315
CHN,35.0000,105.0000,MYS,2.5000,112.5000,2020,7,3.85969627717443,3.14030372282557
CHN,35.0000,105.0000,NOR,62.0000,10.0000,2020,6,4.929710393455836,1.070289606544164
CHN,35.0000,105.0000,PHL,13.0000,122.0000,2020,7,4.77642789808028,2.2235721019197197
CHN,35.0000,105.0000,SAU,25.0000,45.0000,2020,4,5.209174120564532,1.2091741205645317
CHN,35.0000,105.0000,USA,38.0000,-97.0000,2020,13,13.905045686755313,0.9050456867553134
GBR,54.0000,-2.0000,TUR,39.0000,35.0000,2009,1,0.7942549441632316,0.2057450558367684
IRN,32.0000,53.0000,LBN,33.8333,35.8333,2020,1,2.6143006523535073,1.6143006523535073
IRN,32.0000,53.0000,MLI,17.0000,-4.0000,2020,2,2.336704411199463,0.33670441119946304
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2015,3,6.976601756812062,3.9766017568120624
KOR,37.0000,127.5000,CHN,35.0000,105.0000,2010,2,1.5295914894911782,0.4704085105088218
CHN,35.0000,105.0000,MLI,17.0000,-4.0000,2020,8,8.018030206626463,0.01803020662646304
CHN,35.0000,105.0000,USA,38.0000,-97.0000,2020,13,13.905045686755313,0.9050456867553134
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2019,15,14.39059868024373,0.6094013197562695
CHN,35.0000,105.0000,DEU,51.0000,9.0000,2020,8,9.511552337559332,1.5115523375593316
CHN,35.0000,105.0000,DNK,56.0000,10.0000,2020,5,2.5026333897351214,2.4973666102648786
CHN,35.0000,105.0000,ESP,40.0000,-4.0000,2020,6,5.828425970529216,0.1715740294707837
CHN,35.0000,105.0000,FRA,46.0000,2.0000,2020,10,9.113484677057635,0.8865153229423655
CHN,35.0000,105.0000,GBR,54.0000,-2.0000,2020,9,6.7658362564494885,2.2341637435505115
CHN,35.0000,105.0000,IND,20.0000,77.0000,2020,10,8.108875692470868,1.8911243075291324
PRK,37.0000,127.5000,ARE,24.0000,54.0000,2020,2,-0.434475955941636,2.434475955941636
PRK,37.0000,127.5000,CHN,35.0000,105.0000,2020,3,4.957559941924297,1.9575599419242966
PRK,37.0000,127.5000,JPN,36.0000,138.0000,2020,5,7.0426492844266155,2.0426492844266155
PRK,37.0000,127.5000,PAK,30.0000,70.0000,2020,2,2.296785725307202,0.29678572530720215
PRK,37.0000,127.5000,RUS,60.0000,100.0000,2020,2,2.9363825834547566,0.9363825834547566
PRK,37.0000,127.5000,UKR,49.0000,32.0000,2020,2,3.3156492967406286,1.3156492967406286
PRK,37.0000,127.5000,USA,38.0000,-97.0000,2020,10,10.116093636744264,0.11609363674426376
PAK,30.0000,70.0000,IND,20.0000,77.0000,2020,5,9.898387166540017,4.898387166540017
KOR,37.0000,127.5000,CHN,35.0000,105.0000,2020,2,-0.022420578571321848,2.022420578571322
PAK,30.0000,70.0000,MLI,17.0000,-4.0000,2020,2,2.3254137166186144,0.3254137166186144
KOR,37.0000,127.5000,ITA,42.8333,12.8333,2020,1,1.5520960396854404,0.5520960396854404
PRK,37.0000,127.5000,ARE,24.0000,54.0000,2020,2,-0.434475955941636,2.434475955941636
KOR,37.0000,127.5000,MNG,46.0000,105.0000,2020,1,0.3633476301412353,0.6366523698587647
PRK,37.0000,127.5000,CHN,35.0000,105.0000,2020,3,4.957559941924297,1.9575599419242966
PRK,37.0000,127.5000,JPN,36.0000,138.0000,2020,5,7.0426492844266155,2.0426492844266155
KOR,37.0000,127.5000,USA,38.0000,-97.0000,2020,1,1.6314521698542492,0.6314521698542492
PRK,37.0000,127.5000,PAK,30.0000,70.0000,2020,2,2.296785725307202,0.29678572530720215
PRK,37.0000,127.5000,RUS,60.0000,100.0000,2020,2,2.9363825834547566,0.9363825834547566
RUS,60.0000,100.0000,ARG,-34.0000,-64.0000,2020,3,1.170168565045656,1.829831434954344
RUS,60.0000,100.0000,AUS,-27.0000,133.0000,2020,19,20.76888336407981,1.7688833640798087
PRK,37.0000,127.5000,UKR,49.0000,32.0000,2020,2,3.3156492967406286,1.3156492967406286
RUS,60.0000,100.0000,DEU,51.0000,9.0000,2020,16,15.864354036490596,0.13564596350940406
PRK,37.0000,127.5000,USA,38.0000,-97.0000,2020,10,10.116093636744264,0.11609363674426376
RUS,60.0000,100.0000,ESP,40.0000,-4.0000,2020,15,15.008171155717005,0.008171155717004552
RUS,60.0000,100.0000,EST,59.0000,26.0000,2020,16,9.591903250776085,6.408096749223915
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2020,17,16.186167971702112,0.8138320282978881
RUS,60.0000,100.0000,GBR,54.0000,-2.0000,2020,20,15.393865395837484,4.606134604162516
RUS,60.0000,100.0000,IND,20.0000,77.0000,2020,18,11.534351212277528,6.465648787722472
RUS,60.0000,100.0000,ISR,31.5000,34.7500,2020,13,10.407028515464312,2.5929714845356884
RUS,60.0000,100.0000,ITA,42.8333,12.8333,2020,15,13.71748356816052,1.2825164318394808
RUS,60.0000,100.0000,FRA,46.0000,2.0000,2015,3,6.976601756812062,3.9766017568120624
RUS,60.0000,100.0000,JPN,36.0000,138.0000,2020,25,25.01082280006755,0.010822800067550986
RUS,60.0000,100.0000,LKA,7.0000,81.0000,2020,2,1.8800329908507463,0.11996700914925373
GBR,54.0000,-2.0000,ZAF,-29.0000,24.0000,2009,1,0.7942549441632316,0.2057450558367684
CHN,35.0000,105.0000,ARM,40.0000,45.0000,2020,2,2.0021349343521386,0.002134934352138629
CHN,35.0000,105.0000,AZE,40.5000,47.5000,2020,2,1.7352607411310084,0.26473925886899163
CHN,35.0000,105.0000,MNG,46.0000,105.0000,2020,7,7.077167442636872,0.07716744263687225
CHN,35.0000,105.0000,MYS,2.5000,112.5000,2020,7,3.85969627717443,3.14030372282557
CHN,35.0000,105.0000,NPL,28.0000,84.0000,2020,2,1.4060344445523887,0.5939655554476113
CHN,35.0000,105.0000,PHL,13.0000,122.0000,2020,7,4.77642789808028,2.2235721019197197
TUR,39.0000,35.0000,USA,38.0000,-97.0000,2018,1,1.9037310160826069,0.9037310160826069
SYR,35.0000,38.0000,CAN,60.0000,-95.0000,2015,2,0.7906282264132702,1.2093717735867298
PRK,37.0000,127.5000,AUS,-27.0000,133.0000,2020,4,7.270781975696762,3.270781975696762
PRK,37.0000,127.5000,FIN,64.0000,26.0000,2020,1,1.7399938249722284,0.7399938249722284
PRK,37.0000,127.5000,IND,20.0000,77.0000,2020,5,4.797795938273209,0.20220406172679084
